編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLOLMHMFFDP76CA,27,322.00,農舍,見其他登記事項,79年1月10日,一層,一層
RPWNMLLMLHMFFDP96CA,35,235.65,住商用,加強磚造,70年11月30日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPSNMLLMLHMFFEP66CA,22,102.61,住家用,鋼筋混凝土造,84年7月20日,十二層,十一層
RPSNMLLMLHMFFEP66CA,22,23.32,見其他登記事項,鋼筋混凝土造,84年7月20日,一層,
RPPNMLTJMHMFFEP96CA,,220.59,見其他登記事項,鋼筋混凝土造,105年12月13日,三層,一層 二層 三層 見其他登記事項
SPPNMLTJMHMFFEP07CA,,280.70,見其他登記事項,鋼筋混凝土造,105年12月13日,三層,一層 二層 三層 見其他登記事項
RPQNMLTJMHMFFEP07CA,,224.64,見其他登記事項,鋼筋混凝土造,105年12月13日,三層,一層 二層 三層 見其他登記事項
SPQNMLTJMHMFFEP17CA,,220.59,見其他登記事項,鋼筋混凝土造,105年12月13日,三層,一層 二層 三層 見其他登記事項
RPVNMLLMLHMFFAP56CA,12,152.35,見其他登記事項,鋼筋混凝土造,94年7月11日,三層,一層 二層 三層 騎樓
RPQNMLQJMHMFFAP98CA,20,2435.02,見其他登記事項,磚造,85年5月20日,一層,見其他登記事項
RPTNMLLLMHMFFAP98CA,2,297.10,見其他登記事項,鋼筋混凝土造,103年10月28日,四層,一層 二層 三層 四層
RPTNMLQJMHMFFBP76CA,36,100.36,住家用,加強磚造,70年4月30日,二層,一層 二層 騎樓
RPPNMLLKMHMFFCP68CA,1,233.55,見其他登記事項,鋼筋混凝土造,105年5月20日,三層,一層 二層 三層 見其他登記事項
RPTNMLOLMHMFFDP96CA,34,208.91,農舍,加強磚造,72年7月9日,二層,一層 二層 騎樓
RPSNMLRJMHMFFAP76DA,22,118.02,住家用,鋼筋混凝土造,83年9月1日,八層,二層
RPSNMLRJMHMFFAP76DA,22,47.66,共有部份,鋼筋混凝土造,83年9月1日,八層,
RPPOMLMKMHMFFDP09DA,41,133.27,住商用,加強磚造,65年7月1日,二層,一層 二層 騎樓
RPSNMLLKMHMFFAP98EA,28,151.24,住家用,加強磚造,78年7月30日,二層,一層 二層 電梯樓梯間 夾層
